         111611055 function calls (108786268 primitive calls) in 138.524 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/cartopy/mpl/contour.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/internals/blocks.py:1910(get_values)
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/urllib/parse.py:110(_coerce_args)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/credentials.py:1072(__init__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:2528(Grid)
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/session.py:1125(lazy_register_component)
       12    0.000    0.000    0.000    0.000 <frozen zipimport>:361(_is_dir)
       16    0.000    0.000    0.000    0.000 {built-in method _string.formatter_field_name_split}
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/vendored/six.py:194(find_spec)
        1    0.000    0.000    0.001    0.001 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/session.py:193(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/backends/_backend_tk.py:927(ToolbarTk)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/loaders.py:243(__init__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/loaders.py:200(create_loader)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/credentials.py:2176(_load_sso_config)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/ssl.py:622(options)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:5404(_can_hold_identifiers_and_holds_name)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/reshape/concat.py:708(_concat_indexes)
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/arrays/datetimes.py:2314(_validate_dt64_dtype)
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:154(_deprecated_property)
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/hooks.py:108(register_first)
        4    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:363(is_sequence)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(argsort)
       10    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/configparser.py:889(optionxform)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_sanity_check)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/GifImagePlugin.py:63(GifImageFile)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/urllib/parse.py:155(hostname)
       11    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:242(disallow_kwargs)
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/Image.py:3270(register_mime)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:1286(winfo_toplevel)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/credentials.py:1389(__init__)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/io/formats/printing.py:69(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:831(_rename)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/figure.py:2057(_set_artist_props)
       16    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       15    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:4216(Spinbox)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/pathlib.py:1230(exists)
        4    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/re/_parser.py:307(_class_escape)
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/ops/dispatch.py:13(should_extension_dispatch)
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/io/formats/format.py:429(__init__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/pyplot.py:122(install_repl_displayhook)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/multi.py:551(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/ssl.py:618(options)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:363(<listcomp>)
       21    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/transforms.py:2147(transform_path_affine)
       20    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/numpy/lib/nanfunctions.py:364(_nanmax_dispatcher)
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/urllib3/packages/six.py:190(find_spec)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:715(categories)
        2    0.000    0.000    0.003    0.001 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:3186(__init__)
        4    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/series.py:666(values)
        8    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/numpy/core/numeric.py:1472(<listcomp>)
        1    0.000    0.000    0.003    0.003 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/cartopy/mpl/geocollection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/backends/_backend_tk.py:38(_restore_foreground_window_at_end)
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/rcsetup.py:66(__call__)
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/typing.py:159(_type_convert)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/dtypes/common.py:1097(is_datetimelike_v_numeric)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:3077(Entry)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/font.py:50(_set)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/shapefile.py:1246(__del__)
       12    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:6623(_validate_indexer)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/dtypes/common.py:537(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/TiffImagePlugin.py:138(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/urllib/parse.py:197(_hostinfo)
        1    0.000    0.000    0.008    0.008 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:2844(create_image)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pyarrow/pandas_compat.py:1203(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/JpegImagePlugin.py:341(JpegImageFile)
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/configparser.py:658(sections)
       10    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/shapefile.py:1539(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:367(Variable)
        8    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/hooks.py:288(_register_first)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:4418(PanedWindow)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/font_manager.py:1572(_cached_realpath)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/pathlib.py:440(__getitem__)
        8    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/series.py:764(__len__)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imagingtk.tkinit}
        3    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:176(finalize)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/dtypes/base.py:358(_get_common_dtype)
        2    0.000    0.000    0.001    0.001 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/ssl.py:492(__new__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/figure.py:3042(clear)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:3207(Listbox)
       16    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pytz/__init__.py:259(__str__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        6    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/configparser.py:1377(__iter__)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/shapefile.py:1559(<listcomp>)
        6    0.000    0.000    0.000    0.000 {method 'index' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/pyplot.py:850(get_fignums)
        4    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/series.py:961(_slice)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/algorithms.py:235(_ensure_arraylike)
        8    0.000    0.000    0.000    0.000 {method 'getint' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/TiffImagePlugin.py:1045(TiffImageFile)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/hooks.py:195(__init__)
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/PIL/Image.py:547(__enter__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/credentials.py:1748(_get_config)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:139(finalize)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/cartopy/io/__init__.py:139(target_path)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/enum.py:345(__init__)
        1    0.000    0.000    0.001    0.001 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/utils.py:1259(is_valid_uri)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/io/formats/format.py:380(_get_formatted_values)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pyarrow/pandas_compat.py:892(_check_data_column_metadata_consistency)
        7    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/six.py:194(find_spec)
        8    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/boto3/utils.py:60(lazy_call)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/typing.py:266(_check_generic)
        1    0.000    0.000    0.005    0.005 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/session.py:497(get_credentials)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:2812(_isnan)
       20    0.000    0.000    0.000    0.000 {built-in method _string.formatter_parser}
        5    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/re/_parser.py:295(checkgroupname)
        5    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.001    0.001 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/botocore/utils.py:2945(get_environ_proxies)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/tkinter/__init__.py:4046(Image)
        4    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/internals/blocks.py:834(_slice)
        4    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/multi.py:984(codes)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:612(__init__)
        1    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/matplotlib/_api/__init__.py:220(__getattr__)
        2    0.000    0.000    0.000    0.000 /home/waves/anaconda3/envs/MATS_img/lib/python3.11/site-packages/pandas/core/indexes/base.py:2802(_na_value)
